instance_id,model_name,architecture,normalised_entropy,mean_accuracy,n_perturbations,n_unique_answers,dataset,domain,params,dataset_order
bioasq_113,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_114,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_115,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_116,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_118,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_12,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_120,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_121,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_122,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_123,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_125,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_126,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_127,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_128,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_13,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_132,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_133,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_134,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_135,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_136,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_138,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_139,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_14,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_140,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_142,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_143,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_144,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_145,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_146,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_147,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_148,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_149,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_15,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_16,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_17,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_18,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_2,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_20,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_21,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_22,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_23,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_24,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_25,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_26,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_27,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_28,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_30,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_31,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_32,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_34,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_35,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_36,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_37,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_38,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_39,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_4,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_40,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_41,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_43,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_44,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_46,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_47,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_48,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_50,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_53,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_54,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_55,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_56,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_57,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_58,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_6,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_60,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_61,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_63,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_64,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_65,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_66,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_67,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_68,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_69,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_70,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_71,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_72,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_73,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_74,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_75,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_79,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_8,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_81,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_82,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_83,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_84,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_85,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_86,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_87,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_88,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_89,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_9,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_90,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_91,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_92,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_93,PubMedBERT,encoder,-0.0,0.0,2,,BioASQ,biomedical,110M,1
bioasq_94,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_95,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
bioasq_96,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_97,PubMedBERT,encoder,0.43067655807339306,0.0,4,,BioASQ,biomedical,110M,1
bioasq_98,PubMedBERT,encoder,0.5645750340535796,0.0,6,,BioASQ,biomedical,110M,1
squad_0,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_1,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_100,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_101,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_102,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_103,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_104,BERT-base,encoder,0.5645750340535796,0.3333333333333333,6,,SQuAD,general,110M,2
squad_105,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_107,BERT-base,encoder,-0.0,1.0,2,,SQuAD,general,110M,2
squad_108,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_109,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_11,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_110,BERT-base,encoder,-0.0,0.0,2,,SQuAD,general,110M,2
squad_112,BERT-base,encoder,0.6309297535714575,0.75,8,,SQuAD,general,110M,2
squad_115,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_116,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_118,BERT-base,encoder,-0.0,1.0,2,,SQuAD,general,110M,2
squad_119,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_12,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_122,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_123,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_125,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_126,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_127,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_130,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_136,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_137,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_14,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_140,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_141,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_142,BERT-base,encoder,0.5645750340535796,0.6666666666666666,6,,SQuAD,general,110M,2
squad_144,BERT-base,encoder,-0.0,0.0,2,,SQuAD,general,110M,2
squad_145,BERT-base,encoder,0.6309297535714575,0.0,8,,SQuAD,general,110M,2
squad_147,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_15,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_150,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_154,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_157,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_158,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_16,BERT-base,encoder,-0.0,1.0,2,,SQuAD,general,110M,2
squad_160,BERT-base,encoder,-0.0,1.0,2,,SQuAD,general,110M,2
squad_162,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_163,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_164,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_166,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_168,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_17,BERT-base,encoder,0.5645750340535796,0.3333333333333333,6,,SQuAD,general,110M,2
squad_170,BERT-base,encoder,0.5645750340535796,0.6666666666666666,6,,SQuAD,general,110M,2
squad_174,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_177,BERT-base,encoder,-0.0,0.0,2,,SQuAD,general,110M,2
squad_18,BERT-base,encoder,0.6309297535714575,0.75,8,,SQuAD,general,110M,2
squad_180,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_181,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_182,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_184,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_186,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_187,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_188,BERT-base,encoder,0.6309297535714575,0.0,8,,SQuAD,general,110M,2
squad_189,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_19,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_190,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_191,BERT-base,encoder,0.5645750340535796,0.6666666666666666,6,,SQuAD,general,110M,2
squad_193,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_199,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_20,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_22,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_23,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_24,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_25,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_27,BERT-base,encoder,0.5645750340535796,0.3333333333333333,6,,SQuAD,general,110M,2
squad_28,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_29,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_3,BERT-base,encoder,0.5645750340535796,0.6666666666666666,6,,SQuAD,general,110M,2
squad_31,BERT-base,encoder,0.5645750340535796,0.3333333333333333,6,,SQuAD,general,110M,2
squad_32,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_33,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_34,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_37,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_38,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_4,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_40,BERT-base,encoder,0.6309297535714575,0.0,8,,SQuAD,general,110M,2
squad_41,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_43,BERT-base,encoder,0.5645750340535796,0.6666666666666666,6,,SQuAD,general,110M,2
squad_44,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_46,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_48,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_49,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_51,BERT-base,encoder,0.5645750340535796,0.6666666666666666,6,,SQuAD,general,110M,2
squad_52,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_53,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_54,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_55,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_57,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_60,BERT-base,encoder,-0.0,1.0,2,,SQuAD,general,110M,2
squad_62,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_63,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_65,BERT-base,encoder,0.6309297535714575,1.0,8,,SQuAD,general,110M,2
squad_66,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_7,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_70,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_71,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_75,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_78,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_79,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_8,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_80,BERT-base,encoder,0.5645750340535796,0.3333333333333333,6,,SQuAD,general,110M,2
squad_82,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_83,BERT-base,encoder,0.43067655807339306,0.5,4,,SQuAD,general,110M,2
squad_84,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_85,BERT-base,encoder,0.5645750340535796,0.0,6,,SQuAD,general,110M,2
squad_87,BERT-base,encoder,-0.0,1.0,2,,SQuAD,general,110M,2
squad_88,BERT-base,encoder,0.43067655807339306,1.0,4,,SQuAD,general,110M,2
squad_89,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_9,BERT-base,encoder,0.43067655807339306,0.0,4,,SQuAD,general,110M,2
squad_91,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_93,BERT-base,encoder,-0.0,1.0,2,,SQuAD,general,110M,2
squad_96,BERT-base,encoder,0.6309297535714575,0.0,8,,SQuAD,general,110M,2
squad_98,BERT-base,encoder,0.5645750340535796,1.0,6,,SQuAD,general,110M,2
squad_0,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_1,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_100,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_101,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_102,BioBERT,encoder,0.43067655807339306,1.0,4,,SQuAD,biomedical,110M,2
squad_103,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_104,BioBERT,encoder,0.5645750340535796,0.3333333333333333,6,,SQuAD,biomedical,110M,2
squad_105,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_107,BioBERT,encoder,-0.0,1.0,2,,SQuAD,biomedical,110M,2
squad_108,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_109,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_11,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_110,BioBERT,encoder,-0.0,0.0,2,,SQuAD,biomedical,110M,2
squad_112,BioBERT,encoder,0.6309297535714575,0.75,8,,SQuAD,biomedical,110M,2
squad_115,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_116,BioBERT,encoder,0.5645750340535796,1.0,6,,SQuAD,biomedical,110M,2
squad_118,BioBERT,encoder,-0.0,1.0,2,,SQuAD,biomedical,110M,2
squad_119,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_12,BioBERT,encoder,0.5645750340535796,1.0,6,,SQuAD,biomedical,110M,2
squad_122,BioBERT,encoder,0.43067655807339306,1.0,4,,SQuAD,biomedical,110M,2
squad_123,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_125,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_126,BioBERT,encoder,0.43067655807339306,1.0,4,,SQuAD,biomedical,110M,2
squad_127,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_130,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_136,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_137,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_14,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_140,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_141,BioBERT,encoder,0.43067655807339306,1.0,4,,SQuAD,biomedical,110M,2
squad_142,BioBERT,encoder,0.5645750340535796,0.6666666666666666,6,,SQuAD,biomedical,110M,2
squad_144,BioBERT,encoder,-0.0,0.0,2,,SQuAD,biomedical,110M,2
squad_145,BioBERT,encoder,0.6309297535714575,0.0,8,,SQuAD,biomedical,110M,2
squad_147,BioBERT,encoder,0.5645750340535796,1.0,6,,SQuAD,biomedical,110M,2
squad_15,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_150,BioBERT,encoder,0.5645750340535796,1.0,6,,SQuAD,biomedical,110M,2
squad_154,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_157,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_158,BioBERT,encoder,0.43067655807339306,1.0,4,,SQuAD,biomedical,110M,2
squad_16,BioBERT,encoder,-0.0,1.0,2,,SQuAD,biomedical,110M,2
squad_160,BioBERT,encoder,-0.0,1.0,2,,SQuAD,biomedical,110M,2
squad_162,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_163,BioBERT,encoder,0.43067655807339306,1.0,4,,SQuAD,biomedical,110M,2
squad_164,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_166,BioBERT,encoder,0.5645750340535796,1.0,6,,SQuAD,biomedical,110M,2
squad_168,BioBERT,encoder,0.5645750340535796,1.0,6,,SQuAD,biomedical,110M,2
squad_17,BioBERT,encoder,0.5645750340535796,0.3333333333333333,6,,SQuAD,biomedical,110M,2
squad_170,BioBERT,encoder,0.5645750340535796,0.6666666666666666,6,,SQuAD,biomedical,110M,2
squad_174,BioBERT,encoder,0.43067655807339306,1.0,4,,SQuAD,biomedical,110M,2
squad_177,BioBERT,encoder,-0.0,0.0,2,,SQuAD,biomedical,110M,2
squad_18,BioBERT,encoder,0.6309297535714575,0.75,8,,SQuAD,biomedical,110M,2
squad_180,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_181,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_182,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_184,BioBERT,encoder,0.5645750340535796,1.0,6,,SQuAD,biomedical,110M,2
squad_186,BioBERT,encoder,0.43067655807339306,1.0,4,,SQuAD,biomedical,110M,2
squad_187,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_188,BioBERT,encoder,0.6309297535714575,0.0,8,,SQuAD,biomedical,110M,2
squad_189,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_19,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_190,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_191,BioBERT,encoder,0.5645750340535796,0.6666666666666666,6,,SQuAD,biomedical,110M,2
squad_193,BioBERT,encoder,0.43067655807339306,1.0,4,,SQuAD,biomedical,110M,2
squad_199,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_20,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_22,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_23,BioBERT,encoder,0.5645750340535796,1.0,6,,SQuAD,biomedical,110M,2
squad_24,BioBERT,encoder,0.6309297535714575,1.0,8,,SQuAD,biomedical,110M,2
squad_25,BioBERT,encoder,0.43067655807339306,0.0,4,,SQuAD,biomedical,110M,2
squad_27,BioBERT,encoder,0.5645750340535796,0.3333333333333333,6,,SQuAD,biomedical,110M,2
squad_28,BioBERT,encoder,0.5645750340535796,0.0,6,,SQuAD,biomedical,110M,2
squad_29,BioBERT,encoder,0.43067655807339306,1.0,4,,SQuAD,biomedical,110M,2
