instance_id,model_name,perturbation_type,linguistic_category,mean_lexical_change_magnitude,n_variants,n_clusters,cluster_distribution,semantic_entropy,normalised_semantic_entropy,mean_accuracy
mm_0150343,PubMedBERT,back_translation,mixed,0.1743119266055046,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0150343,PubMedBERT,controlled_paraphrase,mixed,0.27522935779816515,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0150343,PubMedBERT,controlled_paraphrase,verb,0.10091743119266056,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0150343,PubMedBERT,synonym_substitution,noun,0.11415289256198347,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0150931,BERT-base,back_translation,mixed,0.08936170212765958,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0150931,BERT-base,controlled_paraphrase,mixed,0.32978723404255317,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0150931,BERT-base,synonym_substitution,verb,0.05531914893617021,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0150931,BioBERT,back_translation,mixed,0.08936170212765958,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0150931,BioBERT,controlled_paraphrase,mixed,0.32978723404255317,3,2,"{""UMLS:C1257990"": 2, ""C1868801"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0150931,BioBERT,synonym_substitution,verb,0.05531914893617021,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0150931,PubMedBERT,back_translation,mixed,0.08936170212765958,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0150931,PubMedBERT,controlled_paraphrase,mixed,0.32978723404255317,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0150931,PubMedBERT,synonym_substitution,verb,0.05531914893617021,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0151404,BERT-base,back_translation,mixed,0.17647058823529413,3,2,"{""C0080092"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0151404,BERT-base,controlled_paraphrase,mixed,0.531648407969761,3,3,"{""C0080092"": 1, ""C0055966"": 1, ""C0524984"": 1}",1.584962500721156,1.0,0.0
mm_0151404,BERT-base,synonym_substitution,noun,0.1,2,2,"{""C0080092"": 1, ""C1447749"": 1}",1.0,1.0,0.0
mm_0151404,BERT-base,synonym_substitution,verb,0.08196721311475409,2,2,"{""C0080092"": 1, ""C1447749"": 1}",1.0,1.0,0.0
mm_0151404,BioBERT,back_translation,mixed,0.17647058823529413,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0151404,BioBERT,controlled_paraphrase,mixed,0.531648407969761,3,3,"{""UMLS:C1707887"": 1, ""UMLS:C1257990"": 1, ""C1370369"": 1}",1.584962500721156,1.0,0.0
mm_0151404,BioBERT,synonym_substitution,noun,0.1,2,1,"{""UMLS:C1707887"": 2}",-0.0,-0.0,0.0
mm_0151404,BioBERT,synonym_substitution,verb,0.08196721311475409,2,1,"{""UMLS:C1707887"": 2}",-0.0,-0.0,0.0
mm_0151404,PubMedBERT,back_translation,mixed,0.17647058823529413,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0151404,PubMedBERT,controlled_paraphrase,mixed,0.531648407969761,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0151404,PubMedBERT,synonym_substitution,noun,0.1,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0151404,PubMedBERT,synonym_substitution,verb,0.08196721311475409,2,2,"{""C1839576"": 1, ""C1447749"": 1}",1.0,1.0,0.0
mm_0151426,BERT-base,back_translation,mixed,0.20491803278688525,3,2,"{""UMLS:C0242193"": 1, ""UMLS:C0358514"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0151426,BERT-base,controlled_paraphrase,mixed,0.06086956521739131,3,1,"{""UMLS:C0242193"": 3}",-0.0,-0.0,0.0
mm_0151426,BERT-base,synonym_substitution,noun,0.05519293184276956,3,1,"{""UMLS:C0242193"": 3}",-0.0,-0.0,0.0
mm_0151426,BioBERT,back_translation,mixed,0.20491803278688525,3,1,"{""C0265267"": 3}",-0.0,-0.0,0.0
mm_0151426,BioBERT,controlled_paraphrase,mixed,0.06086956521739131,3,1,"{""C0265267"": 3}",-0.0,-0.0,0.0
mm_0151426,BioBERT,synonym_substitution,noun,0.05519293184276956,3,1,"{""C0265267"": 3}",-0.0,-0.0,0.0
mm_0151426,PubMedBERT,back_translation,mixed,0.20491803278688525,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0151426,PubMedBERT,controlled_paraphrase,mixed,0.06086956521739131,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0151426,PubMedBERT,synonym_substitution,noun,0.05519293184276956,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0152117,BERT-base,back_translation,mixed,0.24509803921568626,3,2,"{""C1739108"": 1, ""C3714500"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0152117,BERT-base,controlled_paraphrase,mixed,0.5360824742268041,3,2,"{""C1739108"": 1, ""C3714500"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0152117,BERT-base,synonym_substitution,noun,0.05,2,1,"{""C1739108"": 2}",-0.0,-0.0,0.0
mm_0152117,BERT-base,synonym_substitution,verb,0.08163265306122448,2,2,"{""C1739108"": 1, ""UMLS:C2350390"": 1}",1.0,1.0,0.0
mm_0152117,BERT-base,syntactic_reordering,mixed,0.4536082474226804,3,1,"{""C1739108"": 3}",-0.0,-0.0,0.0
mm_0152117,BioBERT,back_translation,mixed,0.24509803921568626,3,2,"{""UMLS:C1707887"": 1, ""UMLS:C0919821"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0152117,BioBERT,controlled_paraphrase,mixed,0.5360824742268041,3,2,"{""UMLS:C1707887"": 1, ""UMLS:C0919821"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0152117,BioBERT,synonym_substitution,noun,0.05,2,2,"{""UMLS:C1707887"": 1, ""UMLS:C0919821"": 1}",1.0,1.0,0.0
mm_0152117,BioBERT,synonym_substitution,verb,0.08163265306122448,2,1,"{""UMLS:C1707887"": 2}",-0.0,-0.0,0.0
mm_0152117,BioBERT,syntactic_reordering,mixed,0.4536082474226804,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0152117,PubMedBERT,back_translation,mixed,0.24509803921568626,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0152117,PubMedBERT,controlled_paraphrase,mixed,0.5360824742268041,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0152117,PubMedBERT,synonym_substitution,noun,0.05,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0152117,PubMedBERT,synonym_substitution,verb,0.08163265306122448,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0152117,PubMedBERT,syntactic_reordering,mixed,0.4536082474226804,3,2,"{""C1839576"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0152683,BERT-base,back_translation,mixed,0.3147632311977716,3,1,"{""UMLS:C0919821"": 3}",-0.0,-0.0,0.0
mm_0152683,BERT-base,controlled_paraphrase,mixed,0.3176470588235294,3,1,"{""UMLS:C0919821"": 3}",-0.0,-0.0,0.0
mm_0152683,BioBERT,back_translation,mixed,0.3147632311977716,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0152683,BioBERT,controlled_paraphrase,mixed,0.3176470588235294,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0152683,PubMedBERT,back_translation,mixed,0.3147632311977716,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0152683,PubMedBERT,controlled_paraphrase,mixed,0.3176470588235294,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0153470,BERT-base,back_translation,mixed,0.18396226415094338,3,2,"{""C1447749"": 1, ""UMLS:C2350390"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0153470,BERT-base,controlled_paraphrase,mixed,0.3333333333333333,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0153470,BioBERT,back_translation,mixed,0.18396226415094338,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0153470,BioBERT,controlled_paraphrase,mixed,0.3333333333333333,3,2,"{""UMLS:C1707887"": 1, ""UMLS:C1257990"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0153470,PubMedBERT,back_translation,mixed,0.18396226415094338,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0153470,PubMedBERT,controlled_paraphrase,mixed,0.3333333333333333,3,2,"{""C1447749"": 1, ""C1839576"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0153880,BERT-base,back_translation,mixed,0.23743016759776536,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0153880,BERT-base,controlled_paraphrase,mixed,0.3226256983240223,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0153880,BERT-base,synonym_substitution,verb,0.05509641873278237,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0153880,BioBERT,back_translation,mixed,0.23743016759776536,3,1,"{""C0027609"": 3}",-0.0,-0.0,0.0
mm_0153880,BioBERT,controlled_paraphrase,mixed,0.3226256983240223,3,1,"{""C0027609"": 3}",-0.0,-0.0,0.0
mm_0153880,BioBERT,synonym_substitution,verb,0.05509641873278237,2,1,"{""C0027609"": 2}",-0.0,-0.0,0.0
mm_0153880,PubMedBERT,back_translation,mixed,0.23743016759776536,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0153880,PubMedBERT,controlled_paraphrase,mixed,0.3226256983240223,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0153880,PubMedBERT,synonym_substitution,verb,0.05509641873278237,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0155776,BERT-base,back_translation,mixed,0.09433962264150944,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0155776,BERT-base,controlled_paraphrase,mixed,0.4119496855345912,3,2,"{""C1447749"": 1, ""C0246486"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0155776,BioBERT,back_translation,mixed,0.09433962264150944,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0155776,BioBERT,controlled_paraphrase,mixed,0.4119496855345912,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0155776,PubMedBERT,back_translation,mixed,0.09433962264150944,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0155776,PubMedBERT,controlled_paraphrase,mixed,0.4119496855345912,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0156493,BERT-base,back_translation,mixed,0.33984375,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0156493,BERT-base,controlled_paraphrase,mixed,0.32916666666666666,3,2,"{""C1447749"": 1, ""C0525041"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0156493,BERT-base,syntactic_reordering,mixed,0.11666666666666667,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0156493,BioBERT,back_translation,mixed,0.33984375,3,2,"{""UMLS:C1257990"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0156493,BioBERT,controlled_paraphrase,mixed,0.32916666666666666,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0156493,BioBERT,syntactic_reordering,mixed,0.11666666666666667,3,2,"{""UMLS:C1257990"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0156493,PubMedBERT,back_translation,mixed,0.33984375,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0156493,PubMedBERT,controlled_paraphrase,mixed,0.32916666666666666,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0156493,PubMedBERT,syntactic_reordering,mixed,0.11666666666666667,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0156624,BERT-base,back_translation,mixed,0.15945945945945947,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0156624,BERT-base,controlled_paraphrase,mixed,0.13108108108108107,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0156624,BERT-base,synonym_substitution,noun,0.07427055702917772,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0156624,BioBERT,back_translation,mixed,0.15945945945945947,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0156624,BioBERT,controlled_paraphrase,mixed,0.13108108108108107,3,2,"{""UMLS:C1257990"": 2, ""C1312419"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0156624,BioBERT,synonym_substitution,noun,0.07427055702917772,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0156624,PubMedBERT,back_translation,mixed,0.15945945945945947,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0156624,PubMedBERT,controlled_paraphrase,mixed,0.13108108108108107,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0156624,PubMedBERT,synonym_substitution,noun,0.07427055702917772,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0156642,BERT-base,controlled_paraphrase,mixed,0.4406661600810537,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0156642,BERT-base,synonym_substitution,noun,0.07703595011005135,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0156642,BioBERT,controlled_paraphrase,mixed,0.4406661600810537,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0156642,BioBERT,synonym_substitution,noun,0.07703595011005135,3,2,"{""UMLS:C1257990"": 2, ""UMLS:C1707887"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0156642,PubMedBERT,controlled_paraphrase,mixed,0.4406661600810537,3,2,"{""C1447749"": 2, ""C1839576"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0156642,PubMedBERT,synonym_substitution,noun,0.07703595011005135,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0158296,BERT-base,controlled_paraphrase,mixed,0.2681564245810056,3,1,"{""C4277543"": 3}",-0.0,-0.0,0.0
mm_0158296,BERT-base,synonym_substitution,noun,0.055865921787709494,2,1,"{""C4277543"": 2}",-0.0,-0.0,0.0
mm_0158296,BERT-base,synonym_substitution,verb,0.07027027027027027,2,1,"{""C4277543"": 2}",-0.0,-0.0,0.0
mm_0158296,BERT-base,syntactic_reordering,mixed,0.3575418994413408,2,2,"{""C4277543"": 1, ""C0040048"": 1}",1.0,1.0,0.0
mm_0158296,BioBERT,controlled_paraphrase,mixed,0.2681564245810056,3,1,"{""C0040048"": 3}",-0.0,-0.0,0.0
mm_0158296,BioBERT,synonym_substitution,noun,0.055865921787709494,2,1,"{""C0040048"": 2}",-0.0,-0.0,0.0
mm_0158296,BioBERT,synonym_substitution,verb,0.07027027027027027,2,1,"{""C0040048"": 2}",-0.0,-0.0,0.0
mm_0158296,BioBERT,syntactic_reordering,mixed,0.3575418994413408,2,1,"{""C0040048"": 2}",-0.0,-0.0,0.0
mm_0158296,PubMedBERT,controlled_paraphrase,mixed,0.2681564245810056,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0158296,PubMedBERT,synonym_substitution,noun,0.055865921787709494,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0158296,PubMedBERT,synonym_substitution,verb,0.07027027027027027,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0158296,PubMedBERT,syntactic_reordering,mixed,0.3575418994413408,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0158759,BERT-base,back_translation,mixed,0.1464968152866242,3,1,"{""UMLS:C0444254"": 3}",-0.0,-0.0,0.0
mm_0158759,BERT-base,controlled_paraphrase,mixed,0.4088235294117647,3,1,"{""UMLS:C0444254"": 3}",-0.0,-0.0,0.0
mm_0158759,BERT-base,synonym_substitution,verb,0.052307692307692305,3,1,"{""UMLS:C0444254"": 3}",-0.0,-0.0,0.0
mm_0158759,BioBERT,back_translation,mixed,0.1464968152866242,3,1,"{""C0027609"": 3}",-0.0,-0.0,0.0
mm_0158759,BioBERT,controlled_paraphrase,mixed,0.4088235294117647,3,2,"{""C0027609"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0158759,BioBERT,synonym_substitution,verb,0.052307692307692305,3,1,"{""C0027609"": 3}",-0.0,-0.0,0.0
mm_0158759,PubMedBERT,back_translation,mixed,0.1464968152866242,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0158759,PubMedBERT,controlled_paraphrase,mixed,0.4088235294117647,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0158759,PubMedBERT,synonym_substitution,verb,0.052307692307692305,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0159530,BERT-base,back_translation,mixed,0.06934306569343066,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0159530,BERT-base,controlled_paraphrase,mixed,0.19372693726937268,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0159530,BERT-base,synonym_substitution,noun,0.051094890510948905,2,1,"{""C1312419"": 2}",-0.0,-0.0,0.0
mm_0159530,BioBERT,back_translation,mixed,0.06934306569343066,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0159530,BioBERT,controlled_paraphrase,mixed,0.19372693726937268,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0159530,BioBERT,synonym_substitution,noun,0.051094890510948905,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0159530,PubMedBERT,back_translation,mixed,0.06934306569343066,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0159530,PubMedBERT,controlled_paraphrase,mixed,0.19372693726937268,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0159530,PubMedBERT,synonym_substitution,noun,0.051094890510948905,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0159654,BERT-base,back_translation,function_word,0.14666666666666667,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0159654,BERT-base,controlled_paraphrase,mixed,0.5493111985779584,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0159654,BERT-base,synonym_substitution,noun,0.13953488372093023,2,2,"{""C1447749"": 1, ""UMLS:C0358514"": 1}",1.0,1.0,0.0
mm_0159654,BERT-base,synonym_substitution,verb,0.16666666666666666,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0159654,BERT-base,syntactic_reordering,noun,0.2,2,2,"{""C1447749"": 1, ""UMLS:C0358514"": 1}",1.0,1.0,0.0
mm_0159654,BioBERT,back_translation,function_word,0.14666666666666667,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0159654,BioBERT,controlled_paraphrase,mixed,0.5493111985779584,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0159654,BioBERT,synonym_substitution,noun,0.13953488372093023,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0159654,BioBERT,synonym_substitution,verb,0.16666666666666666,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0159654,BioBERT,syntactic_reordering,noun,0.2,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0159654,PubMedBERT,back_translation,function_word,0.14666666666666667,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0159654,PubMedBERT,controlled_paraphrase,mixed,0.5493111985779584,3,2,"{""C1839576"": 2, ""C0015131"": 1}",0.9182958340544896,0.579380164285695,0.0
mm_0159654,PubMedBERT,synonym_substitution,noun,0.13953488372093023,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0159654,PubMedBERT,synonym_substitution,verb,0.16666666666666666,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0159654,PubMedBERT,syntactic_reordering,noun,0.2,2,1,"{""C1839576"": 2}",-0.0,-0.0,0.0
mm_0159899,BERT-base,back_translation,mixed,0.18571428571428572,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0159899,BERT-base,synonym_substitution,noun,0.06547619047619047,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0159899,BERT-base,syntactic_reordering,mixed,0.2814814814814815,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0159899,BioBERT,back_translation,mixed,0.18571428571428572,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0159899,BioBERT,synonym_substitution,noun,0.06547619047619047,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0159899,BioBERT,syntactic_reordering,mixed,0.2814814814814815,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0159899,PubMedBERT,back_translation,mixed,0.18571428571428572,3,2,"{""C1839576"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0159899,PubMedBERT,synonym_substitution,noun,0.06547619047619047,3,2,"{""C1839576"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0159899,PubMedBERT,syntactic_reordering,mixed,0.2814814814814815,2,2,"{""C1839576"": 1, ""C1447749"": 1}",1.0,1.0,0.0
mm_0160031,BERT-base,back_translation,mixed,0.2,3,2,"{""C0175173"": 1, ""UMLS:C1257990"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0160031,BERT-base,synonym_substitution,modifier,0.05426356589147287,2,2,"{""C0175173"": 1, ""UMLS:C0444254"": 1}",1.0,1.0,0.0
mm_0160031,BERT-base,synonym_substitution,noun,0.0967741935483871,2,1,"{""C0175173"": 2}",-0.0,-0.0,0.0
mm_0160031,BioBERT,back_translation,mixed,0.2,3,1,"{""C0376671"": 3}",-0.0,-0.0,0.0
mm_0160031,BioBERT,synonym_substitution,modifier,0.05426356589147287,2,1,"{""C0376671"": 2}",-0.0,-0.0,0.0
mm_0160031,BioBERT,synonym_substitution,noun,0.0967741935483871,2,1,"{""C0376671"": 2}",-0.0,-0.0,0.0
mm_0160031,PubMedBERT,back_translation,mixed,0.2,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0160031,PubMedBERT,synonym_substitution,modifier,0.05426356589147287,2,2,"{""C1839576"": 1, ""C1447749"": 1}",1.0,1.0,0.0
mm_0160031,PubMedBERT,synonym_substitution,noun,0.0967741935483871,2,2,"{""C1839576"": 1, ""C1447749"": 1}",1.0,1.0,0.0
mm_0160569,BERT-base,back_translation,mixed,0.10227272727272728,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0160569,BERT-base,controlled_paraphrase,mixed,0.4842105263157895,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0160569,BioBERT,back_translation,mixed,0.10227272727272728,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0
mm_0160569,BioBERT,controlled_paraphrase,mixed,0.4842105263157895,2,1,"{""UMLS:C1257990"": 2}",-0.0,-0.0,0.0
mm_0160569,PubMedBERT,back_translation,mixed,0.10227272727272728,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0
mm_0160569,PubMedBERT,controlled_paraphrase,mixed,0.4842105263157895,2,2,"{""C1839576"": 1, ""C1447749"": 1}",1.0,1.0,0.0
mm_0161840,BERT-base,back_translation,mixed,0.5403726708074534,3,1,"{""UMLS:C0242193"": 3}",-0.0,-0.0,0.0
mm_0161840,BERT-base,synonym_substitution,noun,0.06918238993710692,2,1,"{""UMLS:C0242193"": 2}",-0.0,-0.0,0.0
mm_0161840,BioBERT,back_translation,mixed,0.5403726708074534,3,1,"{""UMLS:C1707887"": 3}",-0.0,-0.0,0.0
mm_0161840,BioBERT,synonym_substitution,noun,0.06918238993710692,2,1,"{""UMLS:C1707887"": 2}",-0.0,-0.0,0.0
mm_0161840,PubMedBERT,back_translation,mixed,0.5403726708074534,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0
mm_0161840,PubMedBERT,synonym_substitution,noun,0.06918238993710692,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0161896,BERT-base,controlled_paraphrase,mixed,0.32473699590882527,3,1,"{""UMLS:C0242193"": 3}",-0.0,-0.0,0.0
mm_0161896,BERT-base,synonym_substitution,modifier,0.05555555555555555,2,1,"{""UMLS:C0242193"": 2}",-0.0,-0.0,0.0
mm_0161896,BERT-base,synonym_substitution,verb,0.058823529411764705,2,1,"{""UMLS:C0242193"": 2}",-0.0,-0.0,0.0
mm_0161896,BioBERT,controlled_paraphrase,mixed,0.32473699590882527,3,1,"{""C0027609"": 3}",-0.0,-0.0,0.0
mm_0161896,BioBERT,synonym_substitution,modifier,0.05555555555555555,2,1,"{""C0027609"": 2}",-0.0,-0.0,0.0
mm_0161896,BioBERT,synonym_substitution,verb,0.058823529411764705,2,1,"{""C0027609"": 2}",-0.0,-0.0,0.0
mm_0161896,PubMedBERT,controlled_paraphrase,mixed,0.32473699590882527,3,2,"{""C1839576"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0161896,PubMedBERT,synonym_substitution,modifier,0.05555555555555555,2,2,"{""C1839576"": 1, ""C1447749"": 1}",1.0,1.0,0.0
mm_0161896,PubMedBERT,synonym_substitution,verb,0.058823529411764705,2,2,"{""C1839576"": 1, ""C1447749"": 1}",1.0,1.0,0.0
mm_0162411,BERT-base,back_translation,mixed,0.2727272727272727,3,1,"{""C1312419"": 3}",-0.0,-0.0,0.0
mm_0162411,BERT-base,synonym_substitution,noun,0.056451612903225805,2,2,"{""C1312419"": 1, ""UMLS:C1257990"": 1}",1.0,1.0,0.0
mm_0162411,BioBERT,back_translation,mixed,0.2727272727272727,3,1,"{""C0013728"": 3}",-0.0,-0.0,0.0
mm_0162411,BioBERT,synonym_substitution,noun,0.056451612903225805,2,1,"{""C0013728"": 2}",-0.0,-0.0,0.0
mm_0162411,PubMedBERT,back_translation,mixed,0.2727272727272727,3,2,"{""C1447749"": 1, ""C1839576"": 2}",0.9182958340544896,0.579380164285695,0.0
mm_0162411,PubMedBERT,synonym_substitution,noun,0.056451612903225805,2,1,"{""C1447749"": 2}",-0.0,-0.0,0.0
mm_0162448,BERT-base,back_translation,mixed,0.1596244131455399,3,1,"{""C0059563"": 3}",-0.0,-0.0,0.0
mm_0162448,BERT-base,synonym_substitution,noun,0.06018518518518518,2,1,"{""C0059563"": 2}",-0.0,-0.0,0.0
mm_0162448,BERT-base,synonym_substitution,verb,0.05909090909090909,2,1,"{""C0059563"": 2}",-0.0,-0.0,0.0
mm_0162448,BioBERT,back_translation,mixed,0.1596244131455399,3,1,"{""C0059563"": 3}",-0.0,-0.0,0.0
mm_0162448,BioBERT,synonym_substitution,noun,0.06018518518518518,2,1,"{""C0059563"": 2}",-0.0,-0.0,0.0
mm_0162448,BioBERT,synonym_substitution,verb,0.05909090909090909,2,1,"{""C0059563"": 2}",-0.0,-0.0,0.0
mm_0162448,PubMedBERT,back_translation,mixed,0.1596244131455399,3,1,"{""C0018966"": 3}",-0.0,-0.0,0.0
mm_0162448,PubMedBERT,synonym_substitution,noun,0.06018518518518518,2,1,"{""C0018966"": 2}",-0.0,-0.0,0.0
mm_0162448,PubMedBERT,synonym_substitution,verb,0.05909090909090909,2,1,"{""C0018966"": 2}",-0.0,-0.0,0.0
